STITCH_1,STITCH_2,Polypharmacy_Side_Effect,Side_Effect_Name,STITCH_1_encoded,STITCH_2_encoded,drug_interaction_score,drug_sum,drug_diff,severity,affected_system,side_effect_category,severity_encoded,system_encoded,category_encoded,has_severe_interaction
CID000003446,CID000028112,C0007859,cervicalgia,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0085649,edema extremities,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0014591,epistaxis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0018989,hemiparesis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0036337,schizoaffective disorder,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0019080,Bleeding,16,23,368,39,7,severe,other,hematological,2,0,2,1
CID000003446,CID000028112,C0042963,emesis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0438215,Abnormal Laboratory Findings,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0152031,joint swelling,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0006012,borderline personality disorder,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0000731,abdominal distension,16,23,368,39,7,mild,other,gastrointestinal,0,0,1,0
CID000003446,CID000028112,C0042769,Infection Viral,16,23,368,39,7,moderate,other,infectious,1,0,3,0
CID000003446,CID000028112,C0000737,abdominal pain,16,23,368,39,7,moderate,other,gastrointestinal,1,0,1,0
CID000003446,CID000028112,C0007785,cerebral infarct,16,23,368,39,7,severe,other,other,2,0,6,1
CID000003446,CID000028112,C0018021,goiter,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0242184,hypoxia,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0013404,Difficulty breathing,16,23,368,39,7,moderate,other,respiratory,1,0,8,0
CID000003446,CID000028112,C0011860,Mod,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0004610,Bacteraemia,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0008350,cholelithiasis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0002962,angina,16,23,368,39,7,moderate,other,cardiovascular,1,0,0,0
CID000003446,CID000028112,C0027531,injury of neck,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0029408,Osteoarthritis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0019158,hepatitis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0007286,carpal tunnel,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0151825,bone pain,16,23,368,39,7,moderate,other,pain,1,0,7,0
CID000003446,CID000028112,C1384666,Decreased hearing,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0036689,Pharyngitis Streptococcal,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0003467,Anxiety,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0033975,psychoses,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0024902,breast pain,16,23,368,39,7,moderate,other,pain,1,0,7,0
CID000003446,CID000028112,C0033953,psychosexual disorder,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0035410,rhabdomyolysis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0162283,Nephrogenic diabetes insipidus,16,23,368,39,7,moderate,other,metabolic,1,0,4,0
CID000003446,CID000028112,C0151798,hepatic necrosis,16,23,368,39,7,severe,other,other,2,0,6,1
CID000003446,CID000028112,C0442874,neuropathy,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0019079,coughing blood,16,23,368,39,7,severe,other,hematological,2,0,2,1
CID000003446,CID000028112,C0005586,bipolar disorder,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0020541,portal hypertension,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0041657,loss of consciousness,16,23,368,39,7,severe,other,other,2,0,6,1
CID000003446,CID000028112,C0038663,attempted suicide,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0003862,Aching joints,16,23,368,39,7,moderate,other,pain,1,0,7,0
CID000003446,CID000028112,C0041912,Infection Upper Respiratory,16,23,368,39,7,moderate,other,respiratory,1,0,8,0
CID000003446,CID000028112,C0018524,Hallucination,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0003864,arthritis,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0018520,bad breath,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0020649,arterial pressure NOS decreased,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0018681,Head ache,16,23,368,39,7,moderate,other,pain,1,0,7,0
CID000003446,CID000028112,C0009376,colonic polyp,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000003446,CID000028112,C0006325,bruxism,16,23,368,39,7,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0008325,cholecystitis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0004604,Back Ache,6,4,24,10,2,moderate,other,pain,1,0,7,0
CID000002162,CID000003386,C0012569,Diplopia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0027404,narcolepsy,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0267596,haemorrhage rectum,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C1510472,Drug addiction,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0027051,heart attack,6,4,24,10,2,severe,other,cardiovascular,2,0,0,1
CID000002162,CID000003386,C0042029,Infection Urinary Tract,6,4,24,10,2,moderate,other,infectious,1,0,3,0
CID000002162,CID000003386,C0151786,muscle weakness,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0020538,High blood pressure,6,4,24,10,2,moderate,other,cardiovascular,1,0,0,0
CID000002162,CID000003386,C0011882,Diabetic neuropathy,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0000737,abdominal pain,6,4,24,10,2,moderate,other,gastrointestinal,1,0,1,0
CID000002162,CID000003386,C0001948,alcohol consumption,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0022346,icterus,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0008031,chest pain,6,4,24,10,2,moderate,other,cardiovascular,1,0,0,0
CID000002162,CID000003386,C0008033,pleural pain,6,4,24,10,2,moderate,other,pain,1,0,7,0
CID000002162,CID000003386,C0017168,acid reflux,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0080274,bladder retention,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0030193,Pain,6,4,24,10,2,moderate,other,pain,1,0,7,0
CID000002162,CID000003386,C0030196,Extremity pain,6,4,24,10,2,moderate,other,pain,1,0,7,0
CID000002162,CID000003386,C0027497,nausea,6,4,24,10,2,mild,other,gastrointestinal,0,0,1,0
CID000002162,CID000003386,C0035078,kidney failure,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0009763,conjunctivitis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0398353,Hypoventilation,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0020621,hypokalaemia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0149871,deep vein thromboses,6,4,24,10,2,severe,other,other,2,0,6,1
CID000002162,CID000003386,C0038454,apoplexy,6,4,24,10,2,severe,other,other,2,0,6,1
CID000002162,CID000003386,C0015256,Excoriation,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0032285,neumonia,6,4,24,10,2,severe,other,other,2,0,6,1
CID000002162,CID000003386,C0037199,Sinusitis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0344232,blurred vision,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0085593,chill,6,4,24,10,2,mild,other,other,0,0,6,0
CID000002162,CID000003386,C0037299,cutaneous ulcer,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0006118,brain neoplasm,6,4,24,10,2,moderate,other,neurological,1,0,5,0
CID000002162,CID000003386,C0013604,edema,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0012833,dizziness,6,4,24,10,2,mild,other,neurological,0,0,5,0
CID000002162,CID000003386,C0007787,transient ischaemic attack,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0015672,Fatigue,6,4,24,10,2,mild,other,other,0,0,6,0
CID000002162,CID000003386,C0004153,Atherosclerosis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0004093,asthenia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0011991,diarrhea,6,4,24,10,2,mild,other,gastrointestinal,0,0,1,0
CID000002162,CID000003386,C0011849,Diabetes,6,4,24,10,2,moderate,other,metabolic,1,0,4,0
CID000002162,CID000003386,C0006277,bronchitis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0037763,muscle spasm,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0151744,Cardiac ischemia,6,4,24,10,2,moderate,other,cardiovascular,1,0,0,0
CID000002162,CID000003386,C0020443,elevated cholesterol,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0026848,muscle disorder,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0019079,coughing blood,6,4,24,10,2,severe,other,hematological,2,0,2,1
CID000002162,CID000003386,C0043246,laceration,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0024117,chronic obstructive airway disease,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0031117,neuropathy peripheral,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0008301,choking,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0043096,loss of weight,6,4,24,10,2,mild,other,other,0,0,6,0
CID000002162,CID000003386,C0027441,nasopharyngitis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0007642,cellulitis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0009806,constipated,6,4,24,10,2,mild,other,gastrointestinal,0,0,1,0
CID000002162,CID000003386,C0162316,iron deficiency anaemia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0033581,prostatitis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0018965,blood in urine,6,4,24,10,2,moderate,other,hematological,1,0,2,0
CID000002162,CID000003386,C0038436,post traumatic stress disorder,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0575081,Abnormal Gait,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0023890,cirrhosis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0019270,hernia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0009938,bruise,6,4,24,10,2,mild,other,other,0,0,6,0
CID000002162,CID000003386,C0232492,abdominal pain upper,6,4,24,10,2,moderate,other,gastrointestinal,1,0,1,0
CID000002162,CID000003386,C0013395,dyspepsia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0022116,ischaemia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0085649,edema extremities,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0010054,arteriosclerotic heart disease,6,4,24,10,2,moderate,other,cardiovascular,1,0,0,0
CID000002162,CID000003386,C0028754,obesity,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0575090,balance disorder,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0011206,acute brain syndrome,6,4,24,10,2,moderate,other,neurological,1,0,5,0
CID000002162,CID000003386,C0263912,rotator cuff syndrome,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0013144,drowsiness,6,4,24,10,2,mild,other,other,0,0,6,0
CID000002162,CID000003386,C0013362,dysarthria,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C1442903,bone spur,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0002622,Amnesia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0014591,epistaxis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0037315,sleep apnea,6,4,24,10,2,moderate,other,respiratory,1,0,8,0
CID000002162,CID000003386,C1527344,dysphonia,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0022603,seborrhoeic keratosis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0018021,goiter,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0013404,Difficulty breathing,6,4,24,10,2,moderate,other,respiratory,1,0,8,0
CID000002162,CID000003386,C0011860,Mod,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0008350,cholelithiasis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0002962,angina,6,4,24,10,2,moderate,other,cardiovascular,1,0,0,0
CID000002162,CID000003386,C0029408,Osteoarthritis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0007286,carpal tunnel,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0042963,emesis,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0003467,Anxiety,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0041657,loss of consciousness,6,4,24,10,2,severe,other,other,2,0,6,1
CID000002162,CID000003386,C0003862,Aching joints,6,4,24,10,2,moderate,other,pain,1,0,7,0
CID000002162,CID000003386,C0018524,Hallucination,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0020649,arterial pressure NOS decreased,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000002162,CID000003386,C0220981,metabolic acidosis,6,4,24,10,2,moderate,other,metabolic,1,0,4,0
CID000002162,CID000003386,C0006325,bruxism,6,4,24,10,2,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0017152,gastric inflammation,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0041834,erythema,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0231807,Dyspnea exertional,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0004604,Back Ache,28,33,924,61,5,moderate,other,pain,1,0,7,0
CID000004259,CID000119607,C0267596,haemorrhage rectum,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0151636,Extrasystoles Ventricular,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0027404,narcolepsy,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0001418,adenocarcinoma,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0013182,Drug hypersensitivity,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0018926,haematemesis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0014869,reflux esophagitis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0009676,confusion,28,33,924,61,5,moderate,other,neurological,1,0,5,0
CID000004259,CID000119607,C0042029,Infection Urinary Tract,28,33,924,61,5,moderate,other,infectious,1,0,3,0
CID000004259,CID000119607,C0027962,melanocytic naevus,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0042025,Stress incontinence,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0020538,High blood pressure,28,33,924,61,5,moderate,other,cardiovascular,1,0,0,0
CID000004259,CID000119607,C0678222,Breast cancer,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0033774,itch,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C1510475,diverticulosis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0042109,hive,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0000737,abdominal pain,28,33,924,61,5,moderate,other,gastrointestinal,1,0,1,0
CID000004259,CID000119607,C0041909,upper gastrointestinal bleeding,28,33,924,61,5,moderate,other,hematological,1,0,2,0
CID000004259,CID000119607,C0002871,anaemia,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0018188,granuloma,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0851578,sleep disorder,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0017168,acid reflux,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0043117,idiopathic thrombocytopenic purpura,28,33,924,61,5,moderate,other,hematological,1,0,2,0
CID000004259,CID000119607,C0497156,Adenopathy,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0025874,Breakthrough bleeding,28,33,924,61,5,moderate,other,hematological,1,0,2,0
CID000004259,CID000119607,C0027497,nausea,28,33,924,61,5,mild,other,gastrointestinal,0,0,1,0
CID000004259,CID000119607,C0002170,alopecia,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0018500,hair disease,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0428977,bradycardia,28,33,924,61,5,moderate,other,cardiovascular,1,0,0,0
CID000004259,CID000119607,C0206062,ild,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0030554,Paraesthesia,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0262627,Seroma,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0016382,facial flushing,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0006444,bursitis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0029927,Ovarian Cyst,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0750426,increased white blood cell count,28,33,924,61,5,moderate,other,hematological,1,0,2,0
CID000004259,CID000119607,C0032285,neumonia,28,33,924,61,5,severe,other,other,2,0,6,1
CID000004259,CID000119607,C0027709,nephrocalcinosis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0158328,trigger finger,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0085610,sinus bradycardia,28,33,924,61,5,moderate,other,cardiovascular,1,0,0,0
CID000004259,CID000119607,C0027707,Interstitial nephritis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0016204,flatulence,28,33,924,61,5,mild,other,other,0,0,6,0
CID000004259,CID000119607,C0020517,allergies,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0020458,hyperhidrosis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0027339,Nail disorder,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0012833,dizziness,28,33,924,61,5,mild,other,neurological,0,0,5,0
CID000004259,CID000119607,C0151436,allergic vasculitis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0023798,lipoma,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0042571,spinning sensation,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0011991,diarrhea,28,33,924,61,5,mild,other,gastrointestinal,0,0,1,0
CID000004259,CID000119607,C0037284,skin lesion,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0011849,Diabetes,28,33,924,61,5,moderate,other,metabolic,1,0,4,0
CID000004259,CID000119607,C0006277,bronchitis,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0006849,candidiasis of mouth,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0034067,emphysema,28,33,924,61,5,moderate,other,other,1,0,6,0
CID000004259,CID000119607,C0017181,gastrointestinal bleed,28,33,924,61,5,moderate,other,other,1,0,6,0
